--- Execution profile ---
Total samples       : 51403

          ns  percent  samples  top
     1000000    0.00%        1  net.minecraft.world.entity.ai.attributes.AttributeMap.getBaseValue
     1000000    0.00%        1  net.minecraft.world.entity.ai.attributes.AttributeMap.getAttributesToUpdate
     1000000    0.00%        1  net.minecraft.world.entity.ai.attributes.AttributeInstance.removeModifier
     1000000    0.00%        1  PhaseConservativeCoalesce::coalesce
     1000000    0.00%        1  net.minecraft.world.entity.ai.attributes.AttributeInstance.addModifier
     1000000    0.00%        1  PhaseIFG::test_edge_sq
     1000000    0.00%        1  PhaseIdealLoop::build_and_optimize
     1000000    0.00%        1  PhaseIdealLoop::cannot_split_division
     1000000    0.00%        1  PhaseIdealLoop::clone_loop_handle_data_uses
     1000000    0.00%        1  net.minecraft.world.entity.Mob.canAttackType
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain.setActiveActivityIfPossible
     1000000    0.00%        1  PhaseIdealLoop::conditional_move
     1000000    0.00%        1  PhaseIdealLoop::create_new_if_for_predicate
     1000000    0.00%        1  PhaseIdealLoop::do_split_if
     1000000    0.00%        1  PhaseIdealLoop::get_loop
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain.addActivityWithConditions
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain.<init>
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain$Provider.makeBrain
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain$1$$Lambda.0x00007f60513272b8.apply
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain$$Lambda.0x00007f6051a5b9f8.apply
     1000000    0.00%        1  net.minecraft.world.entity.ai.Brain$$Lambda.0x00007f6051a59e38.apply
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.canCollideWithBukkit
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.getFluidFallingAdjustedMovement
     1000000    0.00%        1  RegMask::is_aligned_pairs
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.getCombatTracker
     1000000    0.00%        1  RegionNode::Ideal
     1000000    0.00%        1  RegionNode::Opcode
     1000000    0.00%        1  RegionNode::bottom_type
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.getAgeScale
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.dropFromLootTable
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.dropAllDeathLoot
     1000000    0.00%        1  RegisterNMethodOopClosure::do_oop
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.causeFallDamage
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.canFreeze
     1000000    0.00%        1  RegMask::clear_to_sets
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.canBeSeenByAnyone
     1000000    0.00%        1  RelocIterator::reloc
     1000000    0.00%        1  Relocation::copy_into
     1000000    0.00%        1  ReplacedNodes::record
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.<init>
     1000000    0.00%        1  net.minecraft.world.entity.Leashable.tickLeash
     1000000    0.00%        1  net.minecraft.world.entity.InsideBlockEffectType.lambda$new$2
     1000000    0.00%        1  net.minecraft.world.entity.InsideBlockEffectApplier$StepBasedCollector.recorded
     1000000    0.00%        1  ResolvedMethodTable::gc_notification
     1000000    0.00%        1  net.minecraft.world.entity.InsideBlockEffectApplier$StepBasedCollector.apply
     1000000    0.00%        1  RootNode::Opcode
     1000000    0.00%        1  net.minecraft.world.entity.InsideBlockEffectApplier$StepBasedCollector$RecordedEffect.accept
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.isImmobile
     1000000    0.00%        1  PhiNode::is_diamond_phi
     1000000    0.00%        1  PlatformMonitor::wait
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.swing
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.stopRiding
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.remove
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.refreshDirtyAttributes
     1000000    0.00%        1  Profiler::crashHandler
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.push
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.onEquipItem
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.jumpFromGround
     1000000    0.00%        1  ProjNode::Opcode
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.isInWall
     1000000    0.00%        1  net.minecraft.world.entity.ai.attributes.AttributeSupplier.createInstance
     1000000    0.00%        1  ProjNode::other_if_proj
     1000000    0.00%        1  PtrQueueSet::try_enqueue
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.handleHandSwap
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.getYHeadRot
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.getVisibilityPercent
     1000000    0.00%        1  ReceiverTypeData::is_ReceiverTypeData
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.getLastHurtByMobTimestamp
     1000000    0.00%        1  Recording::writeCpool
     1000000    0.00%        1  net.minecraft.world.entity.LivingEntity.getItemBlockingWith
     1000000    0.00%        1  ReferenceProcessor::discover_reference
     1000000    0.00%        1  Reflection::verify_member_access
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.declarative.BehaviorBuilder$$Lambda.0x00007f6051a55810.trigger
     1000000    0.00%        1  NonJavaThread::Iterator::~Iterator
     1000000    0.00%        1  NullCheckEliminator::iterate_one
     1000000    0.00%        1  NullCheckEliminator::visit
     1000000    0.00%        1  ObjArrayAllocator::initialize
     1000000    0.00%        1  ObjectSampler::is_created
     1000000    0.00%        1  ObjectSynchronizer::FastHashCode
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.declarative.BehaviorBuilder.lambda$triggerIf$2
     1000000    0.00%        1  OopMap::set_oop
     1000000    0.00%        1  OopMapSet::add_gc_map
     1000000    0.00%        1  OopRecorder::OopRecorder
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.declarative.BehaviorBuilder$Constant$$Lambda.0x00007f6051a46d48.<init>
     1000000    0.00%        1  OptoRuntime::is_deoptimized_caller_frame
     1000000    0.00%        1  Node_Array::remove
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.YieldJobSite.lambda$create$0
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.YieldJobSite$$Lambda.0x00007f6051b2c9b8.test
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.YieldJobSite$$Lambda.0x00007f6051b2c750.apply
     1000000    0.00%        1  OptoRuntime::new_array_nozero_C
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.VillagerPanicTrigger.tick
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.VillagerPanicTrigger.start
     1000000    0.00%        1  OrLNode::Opcode
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.VillagerCalmDown$$Lambda.0x00007f6051b4aa90.trigger
     1000000    0.00%        1  Parker::park
     1000000    0.00%        1  ParmNode::Opcode
     1000000    0.00%        1  Parse::Block::successor_for_bci
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.TradeWithVillager.start
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.ClimbOnTopOfPowderSnowGoal.canUse
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.GoalSelector.hasTasks
     1000000    0.00%        1  NTarjan::LINK
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.GoalSelector.enableControlFlag
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.Goal.stop
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.Goal.start
     1000000    0.00%        1  NegFNode::bottom_type
     1000000    0.00%        1  Node::Ideal
     1000000    0.00%        1  Node::Identity
     1000000    0.00%        1  Node::add_req_batch
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.FollowParentGoal.canUse
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.FollowBoatGoal.canUse
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.DoorInteractGoal.canUse
     1000000    0.00%        1  Parse::adjust_map_after_if
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.AvoidEntityGoal.lambda$new$1
     1000000    0.00%        1  net.minecraft.world.entity.ai.goal.AvoidEntityGoal$$Lambda.0x00007f6051a669a0.test
     1000000    0.00%        1  Node::needs_anti_dependence_check
     1000000    0.00%        1  Node::replace_edge
     1000000    0.00%        1  net.minecraft.world.entity.ai.control.LookControl.lambda$tick$0
     1000000    0.00%        1  Node::size
     1000000    0.00%        1  Node::uncast
     1000000    0.00%        1  Node::unique_ctrl_out
     1000000    0.00%        1  NodeHash::hash_delete
     1000000    0.00%        1  net.minecraft.world.entity.ai.control.BodyRotationControl.rotateHeadTowardsFront
     1000000    0.00%        1  net.minecraft.world.entity.ai.control.BodyRotationControl.rotateHeadIfNecessary
     1000000    0.00%        1  PhaseChaitin::mark_ssa
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.InteractWith.lambda$of$4
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.InteractWith.lambda$of$2
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.InteractWith$$Lambda.0x00007f6051b27040.trigger
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.GoToPotentialJobSite.canStillUse
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.GateBehavior.hasRequiredMemories
     1000000    0.00%        1  PhaseChaitin::Union
     1000000    0.00%        1  PhaseChaitin::cache_lrg_info
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.EntityTracker.currentPosition
     1000000    0.00%        1  PhaseChaitin::compact
     1000000    0.00%        1  PhaseChaitin::de_ssa
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.DoNothing.doStop
     1000000    0.00%        1  PhaseChaitin::get_spillcopy_wide
     1000000    0.00%        1  PhaseCFG::schedule_node_into_block
     1000000    0.00%        1  PhaseChaitin::prompt_use
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.Behavior.start
     1000000    0.00%        1  PhaseChaitin::remove_node_if_not_used
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.Behavior.doStop
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.Behavior.checkExtraStartConditions
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.Behavior.<init>
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.AsyncAcquirePoi.scheduleInternal
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.AssignProfessionFromJobSite.lambda$create$4
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.AssignProfessionFromJobSite$$Lambda.0x00007f6051afce78.apply
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.AnimalPanic.checkExtraStartConditions
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.AcquirePoi.findPathToPois
     1000000    0.00%        1  PhaseChaitin::split_Rematerialize
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.RandomStroll$$Lambda.0x00007f6051a5a2f0.<init>
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.ShowTradesToPlayer.tick
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.SetWalkTargetFromLookTarget.lambda$create$2
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.SetWalkTargetFromAttackTargetIfTargetOutOfReach.lambda$create$3
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.SetWalkTargetFromAttackTargetIfTargetOutOfReach.lambda$create$1
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.SetWalkTargetAwayFrom$$Lambda.0x00007f6051b05ad8.apply
     1000000    0.00%        1  Parse::ensure_phis_everywhere
     1000000    0.00%        1  PerfLongVariant::sample
     1000000    0.00%        1  PhaseBlockLayout::find_edges
     1000000    0.00%        1  PhaseBlockLayout::grow_traces
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.ResetProfession.lambda$create$0
     1000000    0.00%        1  PhaseBlockLayout::reorder_traces
     1000000    0.00%        1  PhaseCCP::fetch_next_node
     1000000    0.00%        1  net.minecraft.world.entity.InsideBlockEffectApplier$StepBasedCollector$RecordedEffect.<init>
     1000000    0.00%        1  PhaseCCP::push_and
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.PoiCompetitorScan.competesForSameJobsite
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.PoiCompetitorScan$$Lambda.0x00007f6051b45608.accept
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.PoiCompetitorScan$$Lambda.0x00007f6051af14f0.apply
     1000000    0.00%        1  PhaseCCP::push_loadp
     1000000    0.00%        1  PhaseCFG::build_cfg
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.MoveToTargetSink.tick
     1000000    0.00%        1  PhaseCFG::do_DFS
     1000000    0.00%        1  PhaseCFG::latency_from_use
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.InteractWithDoor.closeDoorsThatIHaveOpenedOrPassedThrough
     1000000    0.00%        1  net.minecraft.world.entity.ai.behavior.InteractWithDoor$$Lambda.0x00007f6051b26de0.accept
     1000000    0.00%        1  WatcherThread::sleep
     1000000    0.00%        1  net.minecraft.world.SimpleContainer.getContainerSize
     1000000    0.00%        1  net.minecraft.world.Container.iterator
     1000000    0.00%        1  net.minecraft.world.Container$ContainerIterator.hasNext
     1000000    0.00%        1  net.minecraft.util.thread.BlockableEventLoop.runAllTasks
     1000000    0.00%        1  net.minecraft.util.random.WeightedList.getRandom
     1000000    0.00%        1  net.minecraft.util.profiling.jfr.JfrProfiler.onPacketSent
     1000000    0.00%        1  net.minecraft.util.profiling.Profiler$$Lambda.0x00007f6051881068.close
     1000000    0.00%        1  net.minecraft.util.profiling.InactiveProfiler.startTick
     1000000    0.00%        1  ValueStack::pin_stack_for_linear_scan
     1000000    0.00%        1  VectorSet::grow
     1000000    0.00%        1  net.minecraft.util.SimpleBitStorage.<init>
     1000000    0.00%        1  net.minecraft.util.RandomSource.triangle
     1000000    0.00%        1  net.minecraft.world.TickRateManager.runsNormally
     1000000    0.00%        1  XorLNode::Ideal
     1000000    0.00%        1  _SafeFetchN_fault
